date,code,open,high,low,close
2/27/2015,801200,4572.52,4603.76,4565.57,4586.64
2/26/2015,801200,4522.37,4573.11,4514.64,4573.11
2/25/2015,801200,4592.57,4592.57,4511.23,4522.84
2/17/2015,801200,4568.35,4591.07,4550.8,4574.05
2/16/2015,801200,4469.91,4549.81,4468.98,4549.81
2/13/2015,801200,4399.36,4481.96,4399.15,4447.09
2/12/2015,801200,4332.12,4383.13,4323.6,4373.8
2/11/2015,801200,4250.62,4334.22,4247.96,4329.91
2/10/2015,801200,4189.9,4248.47,4185.62,4248.47
2/9/2015,801200,4215.94,4232.19,4180.9,4192.66
2/6/2015,801200,4294.51,4298.25,4187.67,4216.15
2/5/2015,801200,4378.13,4388.27,4300.11,4300.11
2/4/2015,801200,4381.31,4392.2,4329.2,4335.9
2/3/2015,801200,4267.71,4369.08,4267.7,4369.08
2/2/2015,801200,4244.73,4294.5,4234.89,4253
1/30/2015,801200,4347.65,4374.41,4289.58,4289.58
1/29/2015,801200,4318.81,4380.78,4317.58,4346.01
1/28/2015,801200,4353.98,4402.92,4335.42,4362.56
1/27/2015,801200,4348.76,4379.09,4298.3,4367.86
1/26/2015,801200,4187.43,4332.46,4178.93,4330.2
1/23/2015,801200,4234.94,4237.93,4166.61,4187.88
1/22/2015,801200,4138.47,4215.09,4137.61,4215.09
1/21/2015,801200,4009.36,4132.23,4009.3,4127.17
1/20/2015,801200,3902.35,4001.61,3902.35,4001.61
1/19/2015,801200,3958.66,4042.06,3840.24,3882.68
1/16/2015,801200,4072.07,4098.9,4055.12,4098.9
1/15/2015,801200,4024.84,4066.17,4013.45,4066.17
1/14/2015,801200,4037.05,4050.67,3997.76,4020.32
1/13/2015,801200,3995.27,4041.98,3995.27,4041.3
1/12/2015,801200,4051.27,4051.68,3969.97,4000.78
1/9/2015,801200,4105.65,4144.68,4060.3,4060.81
1/8/2015,801200,4163.09,4169.6,4106.45,4121.66
1/7/2015,801200,4150.05,4181.06,4136.57,4173.62
1/6/2015,801200,4118.09,4155.32,4085.33,4155.32
1/5/2015,801200,4069.05,4157.26,4058.19,4147.26
12/31/2014,801200,4027.95,4068.14,4006.84,4068.14
12/30/2014,801200,4094.07,4119.48,4025.23,4034.26
12/29/2014,801200,4128.57,4136.99,4072.83,4104.38
12/26/2014,801200,4054.2,4122.63,4049.54,4115.54
12/25/2014,801200,4006,4056.45,4002.05,4056.45
12/24/2014,801200,3949.21,3994.49,3919.81,3994.11
12/23/2014,801200,3944.7,4011.56,3925.57,3928.37
12/22/2014,801200,4102.76,4102.78,3920.19,3955.61
12/19/2014,801200,4122.08,4144.73,4034.7,4107.43
12/18/2014,801200,4157.58,4164.69,4129.83,4130.44
12/17/2014,801200,4211.93,4211.93,4103.07,4160.86
12/16/2014,801200,4213.92,4225.17,4179.67,4216.01
12/15/2014,801200,4151.12,4216.43,4144.65,4213.52
12/12/2014,801200,4130.92,4147.54,4099.98,4131.15
12/11/2014,801200,4053.87,4125.11,4029.87,4123.89
12/10/2014,801200,3915.83,4059.49,3906.91,4057.68
12/9/2014,801200,4019.46,4108.77,3888.01,3910.93
12/8/2014,801200,3956.13,4042.87,3935.5,4032.21
12/5/2014,801200,4066.91,4071.38,3867.15,3964.47
12/4/2014,801200,3944.3,4051.93,3930.79,4051.93
12/3/2014,801200,3895.64,3935.29,3864.76,3935.21
12/2/2014,801200,3829.08,3890.83,3826.63,3884.63
12/1/2014,801200,3870.21,3875.03,3823.4,3834.6
11/28/2014,801200,3864.82,3880.84,3818.41,3876.56
11/27/2014,801200,3832.86,3871.6,3825.69,3871.6
11/26/2014,801200,3815.55,3829.27,3785.71,3829.2
11/25/2014,801200,3759.58,3810.95,3755.08,3807.76
11/24/2014,801200,3731.89,3768.6,3709.77,3760.45
11/21/2014,801200,3643.37,3695.91,3641.68,3694.1
11/20/2014,801200,3620.55,3646.88,3613.84,3646.68
11/19/2014,801200,3620.6,3659.42,3613.76,3635.34
11/18/2014,801200,3595.25,3625.41,3593.56,3623.11
11/17/2014,801200,3586.41,3629.3,3559.63,3604.7
11/14/2014,801200,3564.51,3576.57,3540.03,3567.7
11/13/2014,801200,3606,3610.83,3566.43,3579.56
11/12/2014,801200,3512.26,3602.03,3503.02,3602.03
11/11/2014,801200,3662.97,3667.13,3494.69,3522.09
11/10/2014,801200,3613.25,3655.04,3605.5,3655.04
11/7/2014,801200,3641.87,3659.55,3589.53,3606.37
11/6/2014,801200,3634.22,3645.17,3604.19,3640.14
11/5/2014,801200,3615.24,3647.51,3594.87,3638.43
11/4/2014,801200,3661.25,3661.27,3606.82,3616.09
11/3/2014,801200,3641.88,3673.68,3641.88,3668.8
10/31/2014,801200,3606.23,3627.93,3585.43,3627.2
10/30/2014,801200,3600.68,3626.05,3593.01,3599.85
10/29/2014,801200,3532.87,3601.98,3532.27,3593.91
10/28/2014,801200,3454.71,3526.07,3454.24,3526.07
10/27/2014,801200,3414.2,3449.56,3408.22,3449.56
10/24/2014,801200,3407.99,3448.51,3402.54,3425.3
10/23/2014,801200,3468.16,3481.48,3402.14,3409.65
10/22/2014,801200,3518.52,3537.81,3475.77,3477.61
10/21/2014,801200,3526.66,3555.45,3513.23,3516.51
10/20/2014,801200,3490.01,3531.32,3478.12,3531.32
10/17/2014,801200,3526.88,3547.89,3434.09,3482.04
10/16/2014,801200,3577.31,3612.19,3535.11,3535.11
10/15/2014,801200,3582.71,3596.68,3552.33,3596.68
10/14/2014,801200,3577.14,3609.56,3554.33,3575.23
10/13/2014,801200,3562.19,3577.13,3525.58,3577.13
10/10/2014,801200,3577.07,3583.61,3553.58,3576.69
10/9/2014,801200,3606.49,3614.18,3553.82,3595.57
10/8/2014,801200,3577.47,3601.9,3547.86,3601.79
9/30/2014,801200,3553.13,3573.14,3541.98,3567.89
9/29/2014,801200,3514.69,3548.09,3514.64,3543.36
9/26/2014,801200,3455.58,3496.6,3453.44,3495.19
9/25/2014,801200,3479.56,3503.78,3454.68,3466.93
9/24/2014,801200,3422.64,3473.41,3415.56,3470.01
9/23/2014,801200,3385.38,3434.04,3385.38,3431.77
9/22/2014,801200,3455.7,3455.7,3379.73,3386.48
9/19/2014,801200,3435.72,3459.28,3420.49,3453.21
9/18/2014,801200,3408.84,3433.27,3399.42,3432.51
9/17/2014,801200,3354.73,3408.34,3336.92,3408.34
9/16/2014,801200,3471.81,3477.91,3351.52,3355.53
9/15/2014,801200,3427.97,3473.77,3420.99,3466.95
9/12/2014,801200,3367.17,3430.63,3363.16,3427.43
9/11/2014,801200,3386.64,3426.29,3353.86,3372.55
9/10/2014,801200,3362.73,3387.74,3345.52,3382.27
9/9/2014,801200,3345.9,3374.22,3316.59,3373.54
9/5/2014,801200,3310.51,3322.37,3298.83,3320.65
9/4/2014,801200,3273.9,3295.5,3272.35,3295.39
9/3/2014,801200,3257.95,3274.43,3256.81,3272.1
9/2/2014,801200,3214.66,3250.51,3209.95,3250.51
9/1/2014,801200,3168.12,3207.93,3167.86,3207.93
8/29/2014,801200,3134.52,3165.16,3129.48,3165.16
8/28/2014,801200,3176.21,3180.31,3128.75,3135.52
8/27/2014,801200,3149.7,3180.78,3149.7,3173.83
8/26/2014,801200,3197.45,3212.94,3142.03,3153.01
8/25/2014,801200,3238.53,3239.5,3198.89,3201.25
8/22/2014,801200,3215.9,3241.65,3213.83,3235.46
8/21/2014,801200,3209.1,3220.64,3178.49,3220.64
8/20/2014,801200,3195.64,3232.24,3191.4,3213.96
8/19/2014,801200,3194.54,3197.06,3169.91,3195.4
8/18/2014,801200,3149.96,3192.65,3149.87,3192.65
8/15/2014,801200,3108.81,3148.55,3103.1,3143.82
8/14/2014,801200,3130.83,3147.04,3104.32,3106.95
8/13/2014,801200,3142.14,3143.48,3103.18,3133.56
8/12/2014,801200,3122.49,3138.52,3113.47,3138.11
8/11/2014,801200,3069.11,3110.87,3069.09,3110.87
8/8/2014,801200,3048.95,3072.88,3048.51,3064.83
8/7/2014,801200,3084.55,3090.66,3046.55,3048.28
8/6/2014,801200,3069.61,3091.28,3053.37,3085.83
8/5/2014,801200,3064.13,3081.3,3056.39,3081.3
8/4/2014,801200,3022.3,3064.41,3022.13,3064.41
8/1/2014,801200,3040.56,3062.62,3017.17,3017.78
7/31/2014,801200,3000.58,3049.86,3000.58,3049.86
7/30/2014,801200,3004.27,3014.78,2988.59,3006.09
7/29/2014,801200,2989.76,3013.61,2986.94,3002.79
7/28/2014,801200,2939.79,2998.36,2939.59,2991.91
7/25/2014,801200,2897.8,2922.99,2892.92,2922.99
7/24/2014,801200,2871.23,2893.3,2861.22,2891.38
7/23/2014,801200,2888.13,2888.13,2861.63,2868.79
7/22/2014,801200,2858.23,2891.86,2855.93,2890.51
7/21/2014,801200,2874.44,2878.62,2852.35,2858.43
7/18/2014,801200,2859.11,2885.74,2857.08,2871.07
7/17/2014,801200,2880.44,2882.52,2850.36,2869.4
7/16/2014,801200,2894.15,2903.18,2872.55,2884.1
7/15/2014,801200,2893.99,2899.67,2877.98,2899.3
7/14/2014,801200,2864.03,2895.65,2857.39,2895.65
7/11/2014,801200,2831.79,2860.39,2829.91,2859.13
7/10/2014,801200,2821.98,2841.6,2821.98,2836.29
7/9/2014,801200,2872.07,2873.79,2823.04,2823.68
7/8/2014,801200,2869.77,2875.03,2841.42,2873.09
7/7/2014,801200,2874.36,2882.99,2862.39,2871.33
7/4/2014,801200,2884.11,2890.28,2868.18,2876.44
7/3/2014,801200,2871.01,2895.05,2864.06,2886.72
7/2/2014,801200,2855.19,2874.09,2838.14,2874.09
7/1/2014,801200,2838.8,2857.29,2829.39,2857.29
6/30/2014,801200,2821.31,2842.1,2818.35,2838.72
6/27/2014,801200,2791.97,2826.07,2791.97,2816.14
6/26/2014,801200,2768.04,2795.08,2767.97,2792.32
6/25/2014,801200,2776.8,2777.16,2753.85,2764.38
6/24/2014,801200,2773.7,2781.48,2766.01,2780.12
6/23/2014,801200,2761.86,2781.76,2761.74,2772.04
6/20/2014,801200,2749.45,2760.3,2730.59,2760.3
6/19/2014,801200,2824.62,2829.12,2743.63,2754
6/18/2014,801200,2859.8,2864,2822.28,2823.37
6/17/2014,801200,2881.95,2882.09,2858.34,2860.35
6/16/2014,801200,2884.45,2894.95,2879.66,2889.62
6/13/2014,801200,2862.89,2891.87,2858.99,2886.98
6/12/2014,801200,2889.76,2890.53,2866.85,2870.13
6/11/2014,801200,2889.88,2898.13,2880.57,2893.62
6/10/2014,801200,2868.77,2895.12,2858.51,2895.1
6/9/2014,801200,2852.78,2886.2,2847.45,2871.27
6/6/2014,801200,2862.84,2874.32,2845,2859.42
6/5/2014,801200,2828.01,2863.03,2823.57,2863.03
6/4/2014,801200,2865.92,2867.03,2819.33,2833.17
6/3/2014,801200,2886.43,2890.04,2867.74,2868.47
5/30/2014,801200,2857.04,2892.54,2849.85,2885.47
5/29/2014,801200,2887.93,2890.01,2857.64,2858.47
5/28/2014,801200,2850.84,2884.76,2839.26,2884.76
5/27/2014,801200,2866.53,2866.88,2848.96,2850.93
5/26/2014,801200,2854.08,2870.06,2847.3,2870
5/23/2014,801200,2831.71,2847.42,2818.39,2847.42
5/22/2014,801200,2842.98,2863.73,2831.56,2832.73
5/21/2014,801200,2810.45,2845.02,2789.63,2845.02
5/20/2014,801200,2828.91,2845.33,2809.12,2819.62
5/19/2014,801200,2823.07,2824.68,2795.76,2815.47
5/16/2014,801200,2813.77,2838.05,2802.04,2832.22
5/15/2014,801200,2877.97,2878.1,2817.61,2820.19
5/14/2014,801200,2881.81,2889.56,2872.91,2880.76
5/13/2014,801200,2890.06,2896.29,2868.43,2880.83
5/12/2014,801200,2850.03,2896.85,2834.08,2896.22
5/9/2014,801200,2852.04,2852.28,2802.99,2825.98
5/8/2014,801200,2848.18,2899.25,2846.03,2855.37
5/7/2014,801200,2895.96,2902.38,2858.23,2858.25
5/6/2014,801200,2901.91,2924.03,2895.42,2908.38
5/5/2014,801200,2877.08,2907.81,2862.17,2905.14
4/30/2014,801200,2859.07,2891.33,2852.43,2890.5
4/29/2014,801200,2807.66,2866.5,2807.66,2866.5
4/28/2014,801200,2892.29,2892.29,2810.12,2811.76
4/25/2014,801200,2953.16,2962.02,2899.98,2899.98
4/24/2014,801200,2973.67,2983.49,2949.6,2953.2
4/23/2014,801200,2988.55,3002.72,2967.7,2976
4/22/2014,801200,2981.95,2996.13,2939.37,2994.43
4/21/2014,801200,3018.47,3040.24,2982.23,2985.87
4/18/2014,801200,3024.68,3041.42,3013.76,3041.04
4/17/2014,801200,3033.82,3044.77,3025.68,3033.36
4/16/2014,801200,3014.8,3035.33,3003.17,3027.61
4/15/2014,801200,3047.18,3047.19,3017.75,3024
4/14/2014,801200,3032.76,3053.42,3031.19,3050.92
4/11/2014,801200,3010.9,3036.58,3006.11,3031.1
4/10/2014,801200,3020.51,3033.45,3010.87,3022.23
4/9/2014,801200,2995.65,3016.91,2995.65,3016.91
4/8/2014,801200,2942.13,2994.02,2940.69,2994.02
4/4/2014,801200,2909.34,2954.49,2903.3,2954.49
4/3/2014,801200,2927.12,2933.52,2902.98,2914.17
4/2/2014,801200,2915.34,2926.16,2903.85,2924.07
4/1/2014,801200,2877.75,2918.72,2874.13,2918.72
3/31/2014,801200,2924.66,2941.32,2869.63,2887.52
3/28/2014,801200,2970.12,2996.72,2926.05,2931.76
3/27/2014,801200,3010.48,3022.65,2974.42,2974.71
3/26/2014,801200,3030.66,3036.16,3001.28,3014.09
3/25/2014,801200,2996.01,3039.82,2989.18,3027.96
3/24/2014,801200,2963.89,3008.71,2962.58,3001.25
3/21/2014,801200,2869.01,2971.77,2867.11,2965.58
3/20/2014,801200,2953.24,2975.76,2887.14,2887.14
3/19/2014,801200,2971.15,2971.22,2932.3,2959.45
3/18/2014,801200,2967.08,2997.03,2963.57,2980.16
3/17/2014,801200,2913.89,2962.92,2913.29,2962.92
3/14/2014,801200,2923.85,2938.1,2898.58,2912.84
3/13/2014,801200,2907.97,2943.96,2903.51,2943.35
3/12/2014,801200,2928.24,2942.64,2869.56,2914.68
3/11/2014,801200,2941.59,2977.5,2920.97,2951.01
3/10/2014,801200,3071.52,3071.63,2961.15,2961.55
3/7/2014,801200,3121.72,3134.81,3089.47,3102.74
3/6/2014,801200,3111.84,3133.19,3079.01,3129.41
3/5/2014,801200,3108.66,3138.95,3101.21,3117.97
3/4/2014,801200,3089.73,3104.46,3060,3100.47
3/3/2014,801200,3037.59,3107.98,3029.94,3101.84
2/28/2014,801200,3009.29,3047.55,2966.78,3047.55
2/27/2014,801200,3079.82,3111.2,3021.46,3023.67
2/26/2014,801200,3049,3071.3,3006.73,3071.3
2/25/2014,801200,3176.43,3199.09,3044.02,3059.85
2/24/2014,801200,3199.11,3199.7,3132.07,3173.47
2/21/2014,801200,3266.47,3279.14,3194.73,3222.23
2/20/2014,801200,3318.31,3333.03,3265.53,3276.74
2/19/2014,801200,3266.91,3320.51,3251.38,3320.43
2/18/2014,801200,3293.92,3293.92,3252.6,3267.85
2/17/2014,801200,3245.69,3286.7,3233.22,3286.7
2/14/2014,801200,3178.83,3235.32,3178.3,3234.03
2/13/2014,801200,3226.09,3231.2,3181.97,3181.97
2/12/2014,801200,3186.78,3231.06,3181.35,3231.06
2/11/2014,801200,3179.59,3199.46,3147.95,3179.54
2/10/2014,801200,3119.42,3191.12,3119.29,3183.85
2/7/2014,801200,3051.64,3103.29,3032.22,3100.99
1/30/2014,801200,3136.03,3145.06,3068.47,3077.92
1/29/2014,801200,3099.54,3134.29,3098.94,3129.96
1/28/2014,801200,3100.28,3120.02,3065.4,3091.72
1/27/2014,801200,3067.1,3134.01,3055.66,3103.23
1/24/2014,801200,3030.28,3083.52,3027.57,3083.52
1/23/2014,801200,3033.3,3054.14,3026.12,3037.91
1/22/2014,801200,2950.53,3030.94,2947.59,3030.11
1/21/2014,801200,2908.91,2945.75,2908.03,2945.75
1/20/2014,801200,2901.33,2926.19,2888.34,2902.93
1/17/2014,801200,2941.41,2942.66,2904.55,2905.63
1/16/2014,801200,2937.6,2971.91,2934.38,2949.61
1/15/2014,801200,2916.38,2937.23,2899.58,2936.71
1/14/2014,801200,2865.38,2928.73,2834.45,2915.32
1/13/2014,801200,2879.19,2900.97,2848.09,2868.61
1/10/2014,801200,2918.33,2924.53,2874.46,2881.66
1/9/2014,801200,2952.05,2981.39,2925.2,2925.71
1/8/2014,801200,2967.04,2983.45,2940.91,2961.86
1/7/2014,801200,2954.98,2996.49,2945.9,2966.8
1/6/2014,801200,3040.69,3041.72,2949.44,2953.29
1/3/2014,801200,3058.35,3062.08,3035.92,3047.1
1/2/2014,801200,3056.3,3069.85,3049.24,3068.11
12/31/2013,801200,3040.01,3062.86,3028.38,3062.86
12/30/2013,801200,3057.92,3062.55,3040.48,3054.65
12/27/2013,801200,2988.97,3050.8,2982.86,3038.09
12/26/2013,801200,3056.41,3057.32,2994.87,2995.39
12/25/2013,801200,3040.05,3061.19,3026.93,3060.1
12/24/2013,801200,3031.57,3070.83,3016.63,3040.99
12/23/2013,801200,3054.03,3054.47,2988.44,3027.52
12/20/2013,801200,3064.91,3074.04,3033.31,3057.8
12/19/2013,801200,3113.13,3119,3059.77,3061.26
12/18/2013,801200,3093.99,3119.41,3078.45,3107.44
12/17/2013,801200,3111.48,3127.21,3086.53,3091.03
12/16/2013,801200,3197.61,3202.55,3108.83,3111.66
12/13/2013,801200,3203.52,3217.51,3185.31,3201.06
12/12/2013,801200,3189.86,3226.53,3189.86,3213.96
12/11/2013,801200,3223.2,3223.54,3160.91,3190.28
12/10/2013,801200,3191.99,3252.25,3191.64,3237.41
12/9/2013,801200,3182.63,3192.55,3171.38,3183.3
12/6/2013,801200,3169.51,3194.16,3166.32,3175.19
12/5/2013,801200,3179.79,3189.14,3157.66,3173.47
12/4/2013,801200,3126.4,3204.93,3116.74,3182.07
12/3/2013,801200,3047.8,3135.13,3042.16,3127.86
12/2/2013,801200,3183.13,3200.66,3063.92,3074.05
11/29/2013,801200,3249.64,3260.65,3238.52,3256.6
11/28/2013,801200,3237.33,3264.76,3236.03,3247.09
11/27/2013,801200,3198.19,3243.42,3192.8,3236.32
11/26/2013,801200,3202.05,3221.65,3183.19,3200.25
11/25/2013,801200,3211.85,3258.06,3206.64,3209.14
11/22/2013,801200,3259.26,3263.63,3220.1,3229.83
11/21/2013,801200,3210.85,3279.81,3188.96,3268.7
11/20/2013,801200,3198.13,3217.82,3176.02,3217.82
11/19/2013,801200,3188.14,3212.64,3173.49,3195.75
11/18/2013,801200,3144.06,3191.56,3129.43,3191.56
11/15/2013,801200,3033.63,3149.1,3030.67,3107.92
11/14/2013,801200,2987.89,3038.72,2956.13,3038.72
11/13/2013,801200,3059.66,3063.48,2999.37,2999.37
11/12/2013,801200,3074.75,3094.87,3031.07,3085.81
11/11/2013,801200,3082.15,3101.64,3050.02,3078.33
11/8/2013,801200,3099.34,3114.96,3057.71,3083.96
11/7/2013,801200,3133.83,3165.02,3108.44,3123.26
11/6/2013,801200,3193.15,3213.24,3146.53,3147.17
11/5/2013,801200,3104.41,3210.88,3068.24,3210.88
11/4/2013,801200,3101.98,3133.2,3100.9,3113.55
11/1/2013,801200,3122.68,3134.06,3063.1,3098.14
10/31/2013,801200,3184.39,3199.07,3145.27,3147.04
10/30/2013,801200,3173.91,3248.24,3158.07,3243.15
10/29/2013,801200,3231.6,3270.14,3076.45,3183.73
10/28/2013,801200,3210.41,3224.8,3190.47,3210.72
10/25/2013,801200,3286.53,3311.91,3178.15,3206.77
10/24/2013,801200,3291.24,3313.95,3265.3,3282.01
10/23/2013,801200,3479.47,3496.88,3297.41,3311.37
10/22/2013,801200,3605.34,3620.21,3488.82,3495.18
10/21/2013,801200,3532.86,3608.42,3526.91,3604.12
10/18/2013,801200,3461.61,3506.21,3441.18,3505.9
10/17/2013,801200,3526.74,3543.21,3447.2,3463.47
10/16/2013,801200,3594.7,3609.84,3478.53,3505.88
10/15/2013,801200,3651.6,3651.6,3572.78,3611.44
10/14/2013,801200,3590.92,3688.78,3586.32,3657.58
10/11/2013,801200,3545.24,3603.85,3536.05,3593.61
10/10/2013,801200,3450.31,3547.63,3443.26,3520.57
10/9/2013,801200,3363.42,3427.88,3351.47,3427.88
10/8/2013,801200,3350.19,3434.89,3330.16,3386.95
9/30/2013,801200,3243.5,3340.65,3243.39,3340.65
9/27/2013,801200,3251.17,3279.16,3200.71,3232.5
9/26/2013,801200,3354.68,3376.12,3236.86,3250.31
9/25/2013,801200,3343.78,3437.26,3341.18,3372.53
9/24/2013,801200,3285.55,3358.57,3259.58,3353.93
9/23/2013,801200,3165.62,3265.68,3164.16,3263.97
9/18/2013,801200,3108.8,3171.01,3098.11,3164.64
9/17/2013,801200,3141.16,3189.72,3112.04,3113.13
9/16/2013,801200,3086.91,3151.04,3074.13,3150.83
9/13/2013,801200,3059.53,3083.35,3059.53,3064.71
9/12/2013,801200,2965.68,3059.23,2958.39,3041.65
9/11/2013,801200,2972.32,2981.88,2941.61,2971.88
9/10/2013,801200,2904.69,2977.8,2899.4,2977.65
9/9/2013,801200,2871.86,2909.52,2868.17,2902.5
9/6/2013,801200,2865.04,2882.56,2850.41,2872.49
9/5/2013,801200,2869.94,2873.91,2846.32,2868.04
9/4/2013,801200,2867.22,2887.4,2863.66,2880.12
9/3/2013,801200,2844.79,2872.66,2837.56,2872.61
9/2/2013,801200,2880.05,2890.36,2820.53,2857.18
8/30/2013,801200,2837.42,2913.77,2837.42,2871.13
8/29/2013,801200,2813.45,2839.69,2789.93,2828.56
8/28/2013,801200,2803.55,2844.12,2794.02,2816.95
8/27/2013,801200,2790.6,2826.6,2786.21,2819.68
8/26/2013,801200,2731.24,2791.62,2730.23,2791.62
8/23/2013,801200,2720.29,2747.25,2678.19,2729.18
8/22/2013,801200,2710.55,2720.84,2704.44,2708.53
8/21/2013,801200,2676.48,2720.7,2675.8,2719.11
8/20/2013,801200,2658.24,2695.82,2655.74,2673.09
8/19/2013,801200,2604.33,2664.89,2600.79,2663.04
8/16/2013,801200,2658,2705.9,2611.16,2614.42
8/15/2013,801200,2693.48,2700.65,2668.71,2670.41
8/14/2013,801200,2696.98,2718.22,2684.24,2696.67
8/13/2013,801200,2693.9,2698.51,2676.41,2696.61
8/12/2013,801200,2654.79,2693.78,2654.56,2693.78
8/9/2013,801200,2638.69,2676.13,2624.69,2651.54
8/8/2013,801200,2601.12,2641.43,2597.74,2639.1
8/7/2013,801200,2637.92,2644.78,2609.05,2612.27
8/6/2013,801200,2562.81,2628.56,2558.9,2624.72
8/5/2013,801200,2517.58,2557.72,2516.69,2557.72
8/2/2013,801200,2508.51,2526.3,2500.89,2515.83
8/1/2013,801200,2456.78,2497.59,2454.15,2497.59
7/31/2013,801200,2441.86,2475.23,2440.83,2454.55
7/30/2013,801200,2439.72,2460.79,2398.12,2444.48
7/29/2013,801200,2473.8,2474.44,2430.03,2433.69
7/26/2013,801200,2497.21,2505.73,2468.84,2490.58
7/25/2013,801200,2532.24,2543,2500.55,2501.82
7/24/2013,801200,2530.36,2540.68,2499.64,2533.55
7/23/2013,801200,2489.7,2540.88,2487.01,2539.53
7/22/2013,801200,2448.86,2487.96,2435.3,2487.96
7/19/2013,801200,2488.76,2526.15,2465.65,2466.08
7/18/2013,801200,2506.29,2517.27,2483.28,2490.31
7/17/2013,801200,2541.86,2555.67,2507.55,2514.68
7/16/2013,801200,2506.25,2543.05,2500.11,2542.57
7/15/2013,801200,2469.15,2504.84,2462.71,2504.84
7/12/2013,801200,2495.43,2510.31,2464.12,2464.56
7/11/2013,801200,2437.5,2522.86,2433.13,2498.56
7/10/2013,801200,2358.86,2432.85,2355.9,2432.85
7/9/2013,801200,2345.83,2360.78,2332.85,2358.53
7/8/2013,801200,2389.34,2390.46,2342.92,2351.78
7/5/2013,801200,2417.96,2439.52,2408.04,2415.78
7/4/2013,801200,2376.56,2438.73,2363.04,2416.36
7/3/2013,801200,2390.44,2391.03,2342.66,2386.98
7/2/2013,801200,2375.72,2396.64,2363.06,2396.64
7/1/2013,801200,2339.26,2375.05,2323.98,2375.05
6/28/2013,801200,2329.53,2375.18,2302.96,2349.13
6/27/2013,801200,2373.42,2395.82,2334.46,2338.98
6/26/2013,801200,2353.45,2372.36,2322.04,2367.67
6/25/2013,801200,2342.13,2362.84,2202.49,2349.18
6/24/2013,801200,2506.74,2508.5,2343.26,2366.08
6/21/2013,801200,2494.39,2524.84,2462.68,2515.01
6/20/2013,801200,2586.66,2592.21,2528.87,2530.06
6/19/2013,801200,2617.71,2618.49,2577.45,2600.64
6/18/2013,801200,2628.84,2638.44,2605.22,2630.94
6/17/2013,801200,2642.49,2645.83,2612.48,2629.53
6/14/2013,801200,2621.98,2644.18,2611.57,2639.72
6/13/2013,801200,2664.45,2665.37,2585.55,2606.96
6/7/2013,801200,2742.91,2752.62,2682.66,2688.17
6/6/2013,801200,2779.53,2780.09,2741.28,2744.72
6/5/2013,801200,2772.73,2786.53,2761.06,2784.72
6/4/2013,801200,2813.83,2814.23,2752.39,2774.99
6/3/2013,801200,2819.27,2839.35,2811.45,2816.85
5/31/2013,801200,2839.72,2851.47,2821.51,2823.03
5/30/2013,801200,2831.23,2839.93,2810.18,2836.06
5/29/2013,801200,2840.95,2853.96,2834.46,2841.66
5/28/2013,801200,2824.83,2842.57,2800.11,2841.35
5/27/2013,801200,2798.89,2813.68,2797.34,2813.63
5/24/2013,801200,2779.67,2800.8,2772.69,2800.8
5/23/2013,801200,2796.53,2815.1,2775.13,2780.05
5/22/2013,801200,2807.33,2822.12,2793.61,2807.35
5/21/2013,801200,2769,2809.79,2763.63,2809.79
5/20/2013,801200,2748.68,2774.15,2748.42,2770.37
5/17/2013,801200,2707.5,2743.64,2702.69,2741.36
5/16/2013,801200,2680.03,2708.81,2663.95,2708.64
5/15/2013,801200,2666.55,2683.28,2662.58,2683.28
5/14/2013,801200,2687.33,2687.82,2648.52,2663.47
5/13/2013,801200,2693.55,2694.59,2675.89,2693.56
5/10/2013,801200,2668.97,2694.28,2660.23,2694.28
5/9/2013,801200,2662.66,2678.52,2652.63,2672.52
5/8/2013,801200,2665.99,2672.7,2648.86,2661.39
5/7/2013,801200,2658.79,2667.09,2646.7,2659.73
5/6/2013,801200,2627.48,2662.93,2624.06,2660.68
5/3/2013,801200,2582.09,2626.7,2580.9,2617.55
5/2/2013,801200,2574.11,2584.86,2558.48,2576.08
4/26/2013,801200,2605.85,2616.24,2576.5,2584.29
4/25/2013,801200,2638.4,2640.82,2603.26,2603.86
4/24/2013,801200,2617.38,2656.35,2611.72,2644.11
4/23/2013,801200,2683.35,2684.81,2610.33,2615.25
4/22/2013,801200,2673.56,2685.69,2672.19,2685.69
4/19/2013,801200,2635.82,2691.49,2635.45,2686.06
4/18/2013,801200,2615.34,2642.32,2607.76,2632.78
4/17/2013,801200,2617.09,2626.37,2603.66,2626.3
4/16/2013,801200,2578.04,2620.47,2571.87,2620.47
4/15/2013,801200,2625.21,2625.43,2590.52,2600.27
4/12/2013,801200,2649.71,2660.24,2631.91,2634.61
4/11/2013,801200,2678.78,2683.73,2651.97,2652.87
4/10/2013,801200,2661.94,2673.69,2653.96,2672.04
4/9/2013,801200,2638.46,2666.98,2638.23,2662.32
4/8/2013,801200,2613.47,2638.63,2589.36,2638.55
4/3/2013,801200,2672.15,2675.11,2638.33,2647.48
4/2/2013,801200,2689.15,2708.28,2665.57,2670.22
4/1/2013,801200,2684.01,2702.01,2681.82,2688.64
3/29/2013,801200,2692.32,2704.01,2685.9,2689.08
3/28/2013,801200,2749.71,2751.34,2689.66,2690.08
3/27/2013,801200,2756.91,2780.32,2748.49,2759.63
3/26/2013,801200,2772.1,2772.48,2728.67,2758.5
3/25/2013,801200,2785.38,2790.41,2769.79,2781.44
